date,symbol,open,high,low,close,volume,vwap
2025-08-13 04:00:00+00:00,AMZN,222.31,224.83,222.16,224.53,917934,223.946709
2025-08-14 04:00:00+00:00,AMZN,227.375,233.1,227.115,230.89,1866821,230.465976
2025-08-15 04:00:00+00:00,AMZN,232.46,234.06,229.83,231.09,1144736,231.43161
2025-08-18 04:00:00+00:00,AMZN,230.225,231.91,228.355,231.56,736271,230.335511
2025-08-19 04:00:00+00:00,AMZN,230.225,230.5,227.14,228.005,817884,228.394054
2025-08-20 04:00:00+00:00,AMZN,227.15,227.215,220.93,223.8,1093941,223.447539
2025-08-21 04:00:00+00:00,AMZN,222.75,222.76,220.55,222.0,1052193,221.579063
2025-08-22 04:00:00+00:00,AMZN,222.83,229.1,220.825,228.85,1267694,226.760909
2025-08-25 04:00:00+00:00,AMZN,227.47,229.59,227.42,227.93,553855,228.623063
2025-08-26 04:00:00+00:00,AMZN,227.45,228.85,226.07,228.68,597804,227.827648
2025-08-27 04:00:00+00:00,AMZN,228.66,229.855,227.85,229.05,540040,228.956755
2025-08-28 04:00:00+00:00,AMZN,229.23,232.675,228.04,231.55,701289,231.306911
2025-08-29 04:00:00+00:00,AMZN,231.315,231.77,228.16,229.02,709104,229.220936
2025-09-02 04:00:00+00:00,AMZN,223.67,225.99,221.835,225.34,1051028,224.305937
2025-09-03 04:00:00+00:00,AMZN,225.22,227.135,224.37,225.97,1205032,225.901691
2025-09-04 04:00:00+00:00,AMZN,231.03,235.75,230.805,235.67,1672307,234.109839
2025-09-05 04:00:00+00:00,AMZN,235.19,235.99,231.97,232.365,1447486,233.491951
2025-09-08 04:00:00+00:00,AMZN,235.045,237.595,233.805,235.87,1314580,235.955634
2025-09-09 04:00:00+00:00,AMZN,236.06,238.84,235.1,238.23,1089783,237.311753
2025-09-10 04:00:00+00:00,AMZN,237.34,237.34,229.135,230.36,2155028,231.978014
2025-09-11 04:00:00+00:00,AMZN,231.395,231.5,229.34,229.82,1135869,230.561146
2025-09-12 04:00:00+00:00,AMZN,230.35,230.715,226.4,228.05,1035037,228.494562
2025-09-15 04:00:00+00:00,AMZN,230.86,233.73,230.35,231.47,925601,231.803234
2025-09-16 04:00:00+00:00,AMZN,232.94,235.9,232.28,234.04,1131164,234.521213
2025-09-17 04:00:00+00:00,AMZN,233.77,234.15,228.72,231.59,1343420,231.077839
2025-09-18 04:00:00+00:00,AMZN,232.405,233.465,228.8,231.22,903802,231.68069
2025-09-19 04:00:00+00:00,AMZN,232.125,234.145,230.575,231.5,1169943,232.518556
2025-09-22 04:00:00+00:00,AMZN,230.565,230.565,227.515,227.62,1131028,228.617475
2025-09-23 04:00:00+00:00,AMZN,227.805,227.81,220.08,220.74,2768870,222.004954
2025-09-24 04:00:00+00:00,AMZN,224.37,224.45,219.46,220.23,1681152,220.933786
2025-09-25 04:00:00+00:00,AMZN,220.11,220.66,216.48,218.155,2301852,218.545738
2025-09-26 04:00:00+00:00,AMZN,219.08,221.05,218.045,219.77,1321986,219.731505
2025-09-29 04:00:00+00:00,AMZN,220.08,222.53,219.3,222.15,1373922,221.285652
2025-09-30 04:00:00+00:00,AMZN,222.04,222.11,217.9,219.52,1456840,219.326062
2025-10-01 04:00:00+00:00,AMZN,217.185,222.13,216.69,220.64,1401928,220.261972
2025-10-02 04:00:00+00:00,AMZN,220.955,222.79,218.955,222.44,1346783,221.027992
2025-10-03 04:00:00+00:00,AMZN,223.44,224.115,219.34,219.495,1635318,221.448525
2025-10-06 04:00:00+00:00,AMZN,220.99,221.72,216.06,220.84,1714450,219.420324
2025-10-07 04:00:00+00:00,AMZN,220.865,222.87,220.27,221.8,887288,221.36205
2025-10-08 04:00:00+00:00,AMZN,222.99,226.72,221.19,225.19,1220447,224.326974
2025-10-09 04:00:00+00:00,AMZN,224.855,228.195,221.77,227.72,1623455,225.147443
2025-10-10 04:00:00+00:00,AMZN,226.12,228.24,216.175,216.19,2188428,220.335972
2025-10-13 04:00:00+00:00,AMZN,217.75,220.62,217.085,220.0,1465239,219.74541
2025-10-14 04:00:00+00:00,AMZN,215.405,219.315,212.65,216.43,1761902,216.456786
2025-10-15 04:00:00+00:00,AMZN,216.445,217.69,212.67,215.56,1703231,215.639868
2025-10-16 04:00:00+00:00,AMZN,215.55,218.57,212.85,214.47,1513632,215.557074
2025-10-17 04:00:00+00:00,AMZN,214.56,214.76,211.06,213.03,1334735,212.896584
2025-10-20 04:00:00+00:00,AMZN,213.745,216.65,213.61,216.44,1077839,215.290642
2025-10-21 04:00:00+00:00,AMZN,218.405,223.29,218.0,222.04,1623076,221.511001
2025-10-22 04:00:00+00:00,AMZN,219.405,219.96,216.54,217.955,1530991,218.069442
2025-10-23 04:00:00+00:00,AMZN,218.61,221.295,218.18,221.09,1072363,220.389008
2025-10-24 04:00:00+00:00,AMZN,221.945,225.38,221.945,224.26,982852,224.20607
2025-10-27 04:00:00+00:00,AMZN,227.505,228.375,225.56,227.05,1137826,227.225581
2025-10-28 04:00:00+00:00,AMZN,228.15,231.47,226.225,229.23,1830141,228.988611
2025-10-29 04:00:00+00:00,AMZN,231.795,232.82,227.78,230.36,2216802,229.99275
2025-10-30 04:00:00+00:00,AMZN,226.92,228.43,222.77,222.77,4143491,225.707016
2025-10-31 04:00:00+00:00,AMZN,250.2,250.38,244.22,244.29,5678930,247.523555
2025-11-03 05:00:00+00:00,AMZN,255.555,258.55,253.05,253.99,4413626,255.708227
2025-11-04 05:00:00+00:00,AMZN,250.545,255.44,248.7,249.395,1664163,251.218143
2025-11-05 05:00:00+00:00,AMZN,248.56,250.99,246.18,250.245,1232152,249.099451
2025-11-06 05:00:00+00:00,AMZN,249.26,250.34,242.18,242.96,1772580,245.019854
2025-11-07 05:00:00+00:00,AMZN,242.895,244.89,238.53,244.42,1705994,241.13974
2025-11-10 05:00:00+00:00,AMZN,248.34,251.73,245.62,248.37,1896049,248.258324
2025-11-11 05:00:00+00:00,AMZN,248.61,249.71,247.23,249.05,675398,248.706847
2025-11-12 05:00:00+00:00,AMZN,250.155,250.36,243.75,244.22,1070772,245.647817
2025-11-13 05:00:00+00:00,AMZN,243.1,243.71,236.78,237.63,1441425,239.182832
2025-11-14 05:00:00+00:00,AMZN,235.085,238.71,232.94,234.63,1287281,236.000951
2025-11-17 05:00:00+00:00,AMZN,232.945,234.53,229.2,232.935,1702913,231.840601
2025-11-18 05:00:00+00:00,AMZN,228.1,230.19,222.44,222.71,2288377,224.807047
2025-11-19 05:00:00+00:00,AMZN,223.735,223.735,218.53,222.67,1989479,221.323435
2025-11-20 05:00:00+00:00,AMZN,226.7,227.39,216.755,217.195,2466255,221.488315
2025-11-21 05:00:00+00:00,AMZN,216.375,222.185,215.2,220.65,2260352,218.583795
2025-11-24 05:00:00+00:00,AMZN,222.325,227.22,222.325,226.12,1722473,225.650739
2025-11-25 05:00:00+00:00,AMZN,226.26,230.51,223.81,229.57,1574173,228.509421
2025-11-26 05:00:00+00:00,AMZN,230.69,231.74,228.79,229.15,1243901,230.099337
2025-11-28 05:00:00+00:00,AMZN,231.315,233.28,230.23,233.23,861054,231.966507
2025-12-01 05:00:00+00:00,AMZN,233.21,235.78,232.28,233.92,1500261,234.152033
2025-12-02 05:00:00+00:00,AMZN,235.005,238.94,233.58,234.36,1776296,235.342492
2025-12-03 05:00:00+00:00,AMZN,233.35,233.35,230.64,232.42,1446006,232.138574
2025-12-04 05:00:00+00:00,AMZN,232.775,233.46,226.815,229.14,1563178,228.472576
2025-12-05 05:00:00+00:00,AMZN,230.29,231.23,228.55,229.48,1052220,229.837569
2025-12-08 05:00:00+00:00,AMZN,229.42,230.81,226.31,226.98,1126342,227.731955
2025-12-09 05:00:00+00:00,AMZN,226.805,228.54,225.16,227.9,613667,227.660224
2025-12-10 05:00:00+00:00,AMZN,228.595,232.38,228.47,231.685,1162879,231.217696
2025-12-11 05:00:00+00:00,AMZN,230.94,232.085,228.765,230.28,829585,230.056978
2025-12-12 05:00:00+00:00,AMZN,229.87,230.01,225.18,226.2,1249975,226.889639
2025-12-15 05:00:00+00:00,AMZN,227.805,227.82,222.02,222.61,1445714,223.390236
2025-12-16 05:00:00+00:00,AMZN,223.035,223.65,221.15,222.515,1204366,222.634612
2025-12-17 05:00:00+00:00,AMZN,224.375,225.14,221.2,221.29,1220008,223.377433
2025-12-18 05:00:00+00:00,AMZN,225.605,229.225,224.41,226.8,1147631,226.791232
2025-12-19 05:00:00+00:00,AMZN,226.71,229.12,225.64,227.48,988180,227.597384
2025-12-22 05:00:00+00:00,AMZN,228.52,229.47,226.715,228.38,967524,227.99103
2025-12-23 05:00:00+00:00,AMZN,229.055,232.435,228.73,232.12,822277,231.32296
2025-12-24 05:00:00+00:00,AMZN,232.24,232.94,231.335,232.44,299119,232.299655
2025-12-26 05:00:00+00:00,AMZN,232.095,232.98,231.27,232.51,480598,232.46022
2025-12-29 05:00:00+00:00,AMZN,231.835,232.585,230.84,232.095,700452,231.750123
2025-12-30 05:00:00+00:00,AMZN,231.19,232.77,230.28,232.49,914409,231.667525
2025-12-31 05:00:00+00:00,AMZN,232.935,232.935,230.69,230.85,567837,231.444008
2026-01-02 05:00:00+00:00,AMZN,231.28,235.41,224.74,226.49,1321728,228.008222
2026-01-05 05:00:00+00:00,AMZN,228.9,233.99,227.22,233.005,1574185,232.025571
2026-01-06 05:00:00+00:00,AMZN,232.33,243.16,232.12,240.87,1890654,239.370616
2026-01-07 05:00:00+00:00,AMZN,239.755,245.28,239.545,241.58,1292637,243.207449
2026-01-08 05:00:00+00:00,AMZN,243.06,246.405,241.935,246.23,1225067,244.977359
2026-01-09 05:00:00+00:00,AMZN,244.81,247.75,242.25,247.32,1396059,245.790206
2026-01-12 05:00:00+00:00,AMZN,246.72,248.92,245.96,246.44,1380281,247.622631
2026-01-13 05:00:00+00:00,AMZN,246.56,247.635,240.27,242.58,1365714,243.519099
2026-01-14 05:00:00+00:00,AMZN,240.98,240.98,236.25,236.74,1857196,237.667905
2026-01-15 05:00:00+00:00,AMZN,239.3,240.625,236.69,238.14,1483275,238.38202
2026-01-16 05:00:00+00:00,AMZN,238.97,239.5,236.435,239.09,1083084,238.065771
2026-01-20 05:00:00+00:00,AMZN,233.665,235.07,229.36,231.03,1807736,232.127019
2026-01-21 05:00:00+00:00,AMZN,231.125,232.26,226.92,231.27,1853084,229.868835
2026-01-22 05:00:00+00:00,AMZN,233.99,235.7,230.96,234.33,1183152,234.057741
2026-01-23 05:00:00+00:00,AMZN,234.92,240.42,234.64,239.15,1336531,238.656887
2026-01-26 05:00:00+00:00,AMZN,239.86,240.785,237.58,238.38,1376683,239.199197
2026-01-27 05:00:00+00:00,AMZN,239.65,244.86,238.095,244.685,1810236,242.546198
2026-01-28 05:00:00+00:00,AMZN,246.375,247.77,241.57,243.02,1579104,243.799904
2026-01-29 05:00:00+00:00,AMZN,242.775,242.95,236.76,241.625,1837808,239.545874
2026-01-30 05:00:00+00:00,AMZN,239.945,243.3,237.77,239.52,2176249,240.45343
2026-02-02 05:00:00+00:00,AMZN,238.38,245.615,238.36,242.885,1460613,243.653677
2026-02-03 05:00:00+00:00,AMZN,245.125,246.255,235.49,238.63,2137846,238.717712
2026-02-04 05:00:00+00:00,AMZN,238.765,238.765,231.84,232.97,1934571,234.811519
2026-02-05 05:00:00+00:00,AMZN,225.0,226.3,220.405,222.455,3216969,223.326255
2026-02-06 05:00:00+00:00,AMZN,202.62,211.38,200.39,210.25,7222174,205.752595
2026-02-09 05:00:00+00:00,AMZN,208.97,212.8,203.35,208.655,3317497,208.604601
2026-02-10 05:00:00+00:00,AMZN,208.775,212.63,206.42,206.96,2279515,209.031359
2026-02-11 05:00:00+00:00,AMZN,208.03,208.54,202.505,204.15,2268764,204.696179
2026-02-12 05:00:00+00:00,AMZN,203.61,203.81,197.57,199.55,2999284,199.877895
2026-02-13 05:00:00+00:00,AMZN,198.89,201.155,197.31,198.815,1931180,199.136517
2026-02-17 05:00:00+00:00,AMZN,198.22,201.73,196.13,201.245,2560469,199.9065
2026-02-18 05:00:00+00:00,AMZN,202.07,206.86,201.51,204.68,1831226,205.174233
2026-02-19 05:00:00+00:00,AMZN,203.8,205.63,202.87,204.93,1248293,204.560796
2026-02-20 05:00:00+00:00,AMZN,204.745,211.15,203.82,210.17,2073484,209.09303
2026-02-23 05:00:00+00:00,AMZN,208.03,208.35,203.13,205.3,1756048,204.817684
2026-02-24 05:00:00+00:00,AMZN,205.315,210.33,203.36,208.6,1408806,207.987221
2026-02-25 05:00:00+00:00,AMZN,210.35,211.58,208.935,210.67,1148530,210.163803
2026-02-26 05:00:00+00:00,AMZN,210.68,211.02,205.345,207.92,1835752,207.677287
2026-02-27 05:00:00+00:00,AMZN,206.79,210.33,205.23,210.015,1715593,208.128489
2026-03-02 05:00:00+00:00,AMZN,204.45,209.72,203.46,208.26,1868191,208.020475
2026-03-03 05:00:00+00:00,AMZN,203.17,209.17,202.55,208.63,1995039,206.19009
2026-03-04 05:00:00+00:00,AMZN,210.52,217.535,210.31,216.805,2359440,215.588906
2026-03-05 05:00:00+00:00,AMZN,216.14,220.47,215.65,218.87,3195215,218.134735
2026-03-06 05:00:00+00:00,AMZN,215.105,217.28,212.53,213.08,2184357,214.518433
2026-03-09 04:00:00+00:00,AMZN,210.51,213.8,207.15,213.495,2528855,210.137461
2026-03-10 04:00:00+00:00,AMZN,214.125,215.645,212.43,214.3,1181925,214.403805
2026-03-11 04:00:00+00:00,AMZN,215.89,216.95,211.36,212.63,1336913,213.229325
2026-03-12 04:00:00+00:00,AMZN,210.395,211.705,208.15,209.565,1621958,209.854776
2026-03-13 04:00:00+00:00,AMZN,209.48,210.56,206.235,207.7,1443764,208.278132
2026-03-16 04:00:00+00:00,AMZN,208.55,212.69,207.46,211.775,1924589,210.103181
2026-03-17 04:00:00+00:00,AMZN,212.82,215.69,212.47,215.345,1795405,214.238363
2026-03-18 04:00:00+00:00,AMZN,213.9,215.04,208.835,209.82,1608826,211.232625
2026-03-19 04:00:00+00:00,AMZN,207.075,209.12,206.05,208.76,1551666,207.653414
2026-03-20 04:00:00+00:00,AMZN,207.525,207.525,204.32,205.31,1217008,206.169035
2026-03-23 04:00:00+00:00,AMZN,209.78,212.76,209.56,210.21,1687331,211.361017
2026-03-24 04:00:00+00:00,AMZN,207.99,209.3,206.685,207.28,1607918,207.801787
2026-03-25 04:00:00+00:00,AMZN,211.55,213.0,209.92,211.715,1395423,211.714586
2026-03-26 04:00:00+00:00,AMZN,210.61,212.875,207.125,207.58,2176215,210.211786
2026-03-27 04:00:00+00:00,AMZN,206.325,206.33,199.155,199.37,2326112,200.953605
2026-03-30 04:00:00+00:00,AMZN,201.22,203.8,199.99,200.945,2253276,201.616399
2026-03-31 04:00:00+00:00,AMZN,204.875,210.27,204.15,208.39,1753529,207.774492
2026-04-01 04:00:00+00:00,AMZN,210.435,213.575,208.19,210.6,1663492,211.379268
2026-04-02 04:00:00+00:00,AMZN,206.75,212.055,204.93,209.64,909541,208.962615
2026-04-06 04:00:00+00:00,AMZN,209.68,212.92,209.66,212.765,769208,212.13064
2026-04-07 04:00:00+00:00,AMZN,211.35,213.96,209.09,213.81,1093924,211.71124
2026-04-08 04:00:00+00:00,AMZN,224.01,225.955,219.68,221.33,1321716,221.414729
2026-04-09 04:00:00+00:00,AMZN,225.12,233.8,223.31,233.53,2965413,229.846273
2026-04-10 04:00:00+00:00,AMZN,235.325,240.425,235.28,238.42,2407796,238.32638
2026-04-13 04:00:00+00:00,AMZN,237.465,240.0,235.82,239.95,1402634,238.153108
2026-04-14 04:00:00+00:00,AMZN,242.035,252.175,242.035,249.07,3116335,248.217418
2026-04-15 04:00:00+00:00,AMZN,249.49,250.355,247.2,248.46,1524725,248.300735
2026-04-16 04:00:00+00:00,AMZN,249.09,249.99,244.22,249.705,2079627,247.66236
2026-04-17 04:00:00+00:00,AMZN,254.955,256.18,250.12,250.49,1256432,253.185856
2026-04-20 04:00:00+00:00,AMZN,249.19,250.08,245.37,248.34,1453393,247.495042
2026-04-21 04:00:00+00:00,AMZN,254.98,254.99,249.14,249.855,1459046,252.04082
2026-04-22 04:00:00+00:00,AMZN,252.22,255.91,250.365,255.365,1223336,253.546842
2026-04-23 04:00:00+00:00,AMZN,255.27,258.785,253.1,255.06,1366005,255.895211
2026-04-24 04:00:00+00:00,AMZN,259.925,264.4,257.71,263.96,2248938,261.401629
2026-04-27 04:00:00+00:00,AMZN,263.86,264.08,260.385,261.045,1840382,261.847637
2026-04-28 04:00:00+00:00,AMZN,257.51,261.03,256.73,259.71,2020596,259.641803
2026-04-29 04:00:00+00:00,AMZN,258.065,265.89,257.74,263.22,2873983,262.677669
2026-04-30 04:00:00+00:00,AMZN,273.04,273.86,256.18,265.04,3546474,261.976358
2026-05-01 04:00:00+00:00,AMZN,265.31,273.31,262.82,268.29,2098565,269.159604
2026-05-04 04:00:00+00:00,AMZN,269.27,276.08,269.17,272.1,1654387,271.821208
2026-05-05 04:00:00+00:00,AMZN,276.12,278.53,272.45,273.555,1582693,275.221378
2026-05-06 04:00:00+00:00,AMZN,272.815,277.8,272.25,274.98,1873707,275.18142
2026-05-07 04:00:00+00:00,AMZN,274.92,276.605,270.785,271.08,1678126,272.794208
2026-05-08 04:00:00+00:00,AMZN,271.585,273.88,269.95,272.535,1838835,272.623031
2026-05-11 04:00:00+00:00,AMZN,270.145,273.605,268.5,268.98,1432555,271.352006
2026-05-12 04:00:00+00:00,AMZN,265.62,267.53,262.63,265.84,1657861,264.580102
2026-05-13 04:00:00+00:00,AMZN,264.37,270.71,263.235,270.145,2355905,268.216476
2026-05-14 04:00:00+00:00,AMZN,269.1,270.765,266.63,267.21,1648523,268.291249
2026-05-15 04:00:00+00:00,AMZN,262.3,264.35,261.06,264.22,1850916,262.908466
2026-05-18 04:00:00+00:00,AMZN,263.165,268.835,262.54,264.78,1877867,265.711294
2026-05-19 04:00:00+00:00,AMZN,262.04,262.14,255.205,259.39,1931402,258.054594
2026-05-20 04:00:00+00:00,AMZN,260.315,265.545,259.61,265.0,1666881,263.51906
2026-05-21 04:00:00+00:00,AMZN,263.6,269.48,261.4,268.5,1639627,265.706136
2026-05-22 04:00:00+00:00,AMZN,268.655,269.75,266.25,266.27,1427997,268.01088
2026-05-26 04:00:00+00:00,AMZN,267.575,269.21,262.09,265.27,1673467,264.608356
2026-05-27 04:00:00+00:00,AMZN,266.15,272.37,265.74,271.85,1824874,270.085305
2026-05-28 04:00:00+00:00,AMZN,272.275,274.36,267.465,273.98,1509557,271.297728
2026-05-29 04:00:00+00:00,AMZN,271.5,274.68,269.715,270.61,1519010,271.812198
2026-06-01 04:00:00+00:00,AMZN,266.29,266.47,260.71,261.2,2323487,263.06509
2026-06-02 04:00:00+00:00,AMZN,257.125,261.2,254.39,256.53,1667733,257.825486
2026-06-03 04:00:00+00:00,AMZN,254.19,257.09,247.72,249.99,2752817,250.298464
2026-06-04 04:00:00+00:00,AMZN,253.215,255.83,251.83,253.855,1836110,253.887417
2026-06-05 04:00:00+00:00,AMZN,253.885,256.3,245.78,246.15,2579967,250.735538
2026-06-08 04:00:00+00:00,AMZN,246.78,249.34,243.38,245.21,1336383,245.852726
2026-06-09 04:00:00+00:00,AMZN,247.7,250.415,240.49,244.15,2322639,245.038223
2026-06-10 04:00:00+00:00,AMZN,243.29,243.93,237.51,237.97,2138275,239.534326
2026-06-11 04:00:00+00:00,AMZN,237.93,242.14,235.2,241.42,2238353,238.312226
2026-06-12 04:00:00+00:00,AMZN,243.16,243.16,233.66,238.56,2122615,236.908846
2026-06-15 04:00:00+00:00,AMZN,244.92,247.695,244.75,246.1,1867641,246.283182
2026-06-16 04:00:00+00:00,AMZN,247.965,249.505,245.475,246.15,1780971,246.991903
2026-06-17 04:00:00+00:00,AMZN,245.13,245.8,236.67,237.57,2042994,239.878304
2026-06-18 04:00:00+00:00,AMZN,240.14,245.73,236.035,244.61,2392131,242.03273
2026-06-22 04:00:00+00:00,AMZN,240.25,241.98,232.255,232.99,2616562,234.81714
2026-06-23 04:00:00+00:00,AMZN,232.54,236.87,232.0,234.13,2480145,234.723397
2026-06-24 04:00:00+00:00,AMZN,233.845,242.39,232.97,234.36,3527382,237.888435
2026-06-25 04:00:00+00:00,AMZN,232.01,232.24,225.555,227.13,5069536,228.03862
2026-06-26 04:00:00+00:00,AMZN,227.39,232.95,226.125,230.6,5335284,230.297508
2026-06-29 04:00:00+00:00,AMZN,234.28,246.74,234.03,240.12,3454861,241.675832
2026-06-30 04:00:00+00:00,AMZN,237.51,241.53,237.2,238.23,3131628,239.022104
2026-07-01 04:00:00+00:00,AMZN,239.75,244.87,234.925,241.735,2917388,242.167263
2026-07-02 04:00:00+00:00,AMZN,241.605,246.665,241.12,242.3,1916645,244.171198
2026-07-06 04:00:00+00:00,AMZN,243.755,246.035,240.96,244.16,1564450,244.278472
2026-07-07 04:00:00+00:00,AMZN,247.39,248.915,242.7,245.7,1729148,245.401041
2026-07-08 04:00:00+00:00,AMZN,244.045,244.735,240.52,243.6,1165207,242.448739
2026-07-09 04:00:00+00:00,AMZN,240.195,247.3,238.265,246.96,1653255,242.685457
2026-07-10 04:00:00+00:00,AMZN,250.03,251.0,244.465,245.35,1174412,245.966497
2026-07-13 04:00:00+00:00,AMZN,244.39,249.64,244.18,247.325,1707785,247.755714
2026-07-14 04:00:00+00:00,AMZN,245.81,248.55,243.95,247.495,1491903,246.399421
2026-07-15 04:00:00+00:00,AMZN,249.99,256.43,249.98,254.94,1967622,254.536121
2026-07-16 04:00:00+00:00,AMZN,255.17,258.07,248.0,249.95,2143496,253.938182
2026-07-17 04:00:00+00:00,AMZN,244.59,250.215,243.725,247.15,2098112,247.854406
2026-07-20 04:00:00+00:00,AMZN,248.195,252.89,248.195,249.975,1939197,250.267554
2026-07-21 04:00:00+00:00,AMZN,248.915,248.915,246.79,247.495,1271841,247.757255
2026-07-22 04:00:00+00:00,AMZN,248.2,248.43,244.47,245.65,214911,245.198611
2024-07-23 04:00:00+00:00,GOOGL,180.82,182.2,180.16,180.41,480642,181.28
2024-07-24 04:00:00+00:00,GOOGL,172.32,174.78,170.54,171.35,755317,172.19
2024-07-25 04:00:00+00:00,GOOGL,171.49,171.96,165.92,165.99,853057,168.56
2024-07-26 04:00:00+00:00,GOOGL,165.79,166.78,162.8,165.74,878701,164.79
2024-07-29 04:00:00+00:00,GOOGL,167.53,169.11,166.71,168.26,212868,168.18
2024-07-30 04:00:00+00:00,GOOGL,168.95,169.9,167.17,168.98,269377,168.58
2024-07-31 04:00:00+00:00,GOOGL,171.89,172.85,168.74,170.15,453439,170.2
2024-08-01 04:00:00+00:00,GOOGL,169.21,172.67,167.66,169.47,470587,169.94
2024-08-02 04:00:00+00:00,GOOGL,165.22,167.19,163.46,165.38,570796,164.82
2024-08-05 04:00:00+00:00,GOOGL,153.95,163.09,153.81,158.06,1117668,159.25
2024-08-06 04:00:00+00:00,GOOGL,157.98,159.33,155.25,157.03,1276989,157.59
2024-08-07 04:00:00+00:00,GOOGL,160.02,161.7,157.3,157.76,528391,159.36
2024-08-08 04:00:00+00:00,GOOGL,159.41,162.43,159.02,160.88,601650,161.31
2024-08-09 04:00:00+00:00,GOOGL,158.74,162.53,157.84,162.37,715972,159.59
2024-08-12 04:00:00+00:00,GOOGL,163.21,163.62,160.61,161.04,237624,161.75
2024-08-13 04:00:00+00:00,GOOGL,162.16,163.42,161.75,162.88,246958,162.67
2024-08-14 04:00:00+00:00,GOOGL,161.16,161.94,156.51,159.09,1195942,158.17
2024-08-15 04:00:00+00:00,GOOGL,159.48,160.39,158.42,160.02,643187,159.43
2024-08-16 04:00:00+00:00,GOOGL,160.22,163.78,159.94,161.75,436122,162.32
2024-08-19 04:00:00+00:00,GOOGL,163.95,165.38,163.03,165.35,331891,164.23
2024-08-20 04:00:00+00:00,GOOGL,165.59,167.34,165.57,165.92,421991,166.48
2024-08-21 04:00:00+00:00,GOOGL,163.76,165.56,163.51,164.53,435151,164.46
2024-08-22 04:00:00+00:00,GOOGL,165.86,166.25,162.06,162.6,381986,163.61
2024-08-23 04:00:00+00:00,GOOGL,163.46,164.89,162.64,164.29,318781,163.83
2024-08-26 04:00:00+00:00,GOOGL,165.36,166.23,163.25,164.94,212342,164.61
2024-08-27 04:00:00+00:00,GOOGL,164.72,165.14,163.2,163.4,221004,164.16
2024-08-28 04:00:00+00:00,GOOGL,163.77,164.3,160.32,161.61,503278,161.49
2024-08-29 04:00:00+00:00,GOOGL,163.07,164.68,159.04,160.53,531972,161.79
2024-08-30 04:00:00+00:00,GOOGL,161.32,162.34,160.47,162.05,647580,161.72
2024-09-03 04:00:00+00:00,GOOGL,160.47,160.47,155.28,156.18,581992,157.11
2024-09-04 04:00:00+00:00,GOOGL,155.45,157.75,154.8,155.22,520345,155.88
2024-09-05 04:00:00+00:00,GOOGL,155.1,158.19,154.82,156.06,510167,156.55
2024-09-06 04:00:00+00:00,GOOGL,156.1,156.59,149.43,149.78,1199033,151.21
2024-09-09 04:00:00+00:00,GOOGL,151.37,152.42,146.31,147.78,1049848,148.7
2024-09-10 04:00:00+00:00,GOOGL,149.61,150.28,147.41,147.69,679752,148.7
2024-09-11 04:00:00+00:00,GOOGL,148.96,150.54,146.62,150.21,849684,148.8
2024-09-12 04:00:00+00:00,GOOGL,152.81,153.84,151.7,153.71,826920,152.88
2024-09-13 04:00:00+00:00,GOOGL,154.42,157.37,154.24,156.46,652224,156.1
2024-09-16 04:00:00+00:00,GOOGL,156.41,157.24,155.62,157.03,596531,156.72
2024-09-17 04:00:00+00:00,GOOGL,158.09,159.51,157.4,158.35,614708,158.25
2024-09-18 04:00:00+00:00,GOOGL,158.85,159.48,157.61,158.81,889126,158.6
2024-09-19 04:00:00+00:00,GOOGL,162.72,162.72,160.36,161.13,591457,161.63
2024-09-20 04:00:00+00:00,GOOGL,162.26,162.69,161.03,162.5,754023,161.96
2024-09-23 04:00:00+00:00,GOOGL,163.35,164.34,160.66,160.79,597396,162.38
2024-09-24 04:00:00+00:00,GOOGL,161.84,162.16,159.68,161.3,808966,161.15
2024-09-25 04:00:00+00:00,GOOGL,160.58,161.77,160.28,160.47,572090,160.93
2024-09-26 04:00:00+00:00,GOOGL,162.71,163.01,161.26,161.72,585207,162.03
2024-09-27 04:00:00+00:00,GOOGL,161.81,164.65,161.61,162.86,456952,163.1
2024-09-30 04:00:00+00:00,GOOGL,162.4,165.02,162.4,164.78,365116,163.76
2024-10-01 04:00:00+00:00,GOOGL,166.66,168.06,163.56,165.96,945718,165.75
2024-10-02 04:00:00+00:00,GOOGL,165.44,166.45,163.73,164.78,489249,164.61
2024-10-03 04:00:00+00:00,GOOGL,163.38,165.57,162.91,164.81,491871,164.5
2024-10-04 04:00:00+00:00,GOOGL,167.15,167.15,164.44,165.97,511645,165.5
2024-10-07 04:00:00+00:00,GOOGL,166.65,167.37,161.72,161.96,563752,163.93
2024-10-08 04:00:00+00:00,GOOGL,162.97,163.64,161.84,163.34,435040,162.68
2024-10-09 04:00:00+00:00,GOOGL,162.35,163.76,158.73,160.86,977646,160.52
2024-10-10 04:00:00+00:00,GOOGL,159.95,162.04,159.39,161.05,410384,161.08
2024-10-11 04:00:00+00:00,GOOGL,161.12,162.86,160.22,162.28,291568,162.02
2024-10-14 04:00:00+00:00,GOOGL,162.46,165.17,162.42,163.91,295835,164.01
2024-10-15 04:00:00+00:00,GOOGL,164.72,166.61,163.59,164.49,794385,164.88
2024-10-16 04:00:00+00:00,GOOGL,163.51,164.73,162.74,164.09,339619,163.67
2024-10-17 04:00:00+00:00,GOOGL,164.68,165.27,161.73,161.88,734752,162.94
2024-10-18 04:00:00+00:00,GOOGL,162.1,163.65,162.1,162.35,372053,162.68
