date,symbol,open,high,low,close,volume,vwap,stock_return,benchmark_return,relative_return,robust_z,streak_depth,turn_of_month,seasonality_sin,seasonality_cos,volatility_context,market_regime,dollar_volume,liquidity_context,intraday_range_pct,ticker_identity
2024-08-08 04:00:00+00:00,AAPL,211.26,212.36,207.12,211.52,838953,210.85,0.016874188740926055,0.023094232363507272,-0.006220043622581217,0.0,1,False,-0.6132298262997502,-0.7899045386224707,0.30477133149182845,-0.0034231192472539327,177455338.56,150697836.73999998,0.024773071104387333,515132770
2024-08-09 04:00:00+00:00,AAPL,210.24,214.88,210.17,214.3,911230,213.22,0.013142965204236079,0.004340947677110574,0.008802017527125505,0.0,0,False,-0.6267266965083301,-0.7792391467859886,0.3016428512662767,-0.0028258833299951245,195276589.0,164076587.64999998,0.021978534764349078,515132770
2024-08-12 04:00:00+00:00,AAPL,214.46,217.87,214.03,215.98,564185,215.94,0.007839477368175363,0.0006915496475015104,0.007147927720673852,0.0,0,False,-0.666088855860977,-0.7458723993404063,0.29335813539440636,-0.002574638117316793,121852676.3,150697836.73999998,0.017779424020742677,515132770
2024-08-13 04:00:00+00:00,AAPL,217.55,220.22,217.55,219.56,589109,219.29,0.01657560885267162,0.01631697157007661,0.00025863728259500895,0.0,0,False,-0.6788204829862357,-0.734304263829602,0.2928864188974877,-0.0013151974714905664,129344772.04,146797039.73,0.012160685006376333,515132770
2024-08-14 04:00:00+00:00,AAPL,218.87,221.34,218.07,219.98,620996,219.83,0.0019129167425759874,0.0033054417014524162,-0.0013925249588764288,0.0,1,False,-0.6913512362094071,-0.722518835873311,0.28317083891201544,-0.00102640752318163,136606700.07999998,142896242.72,0.014864987726156971,515132770
2024-08-15 04:00:00+00:00,AAPL,222.93,223.67,221.14,223.02,720255,222.88,0.01381943813073927,0.016905756993862653,-0.003086318863123383,0.0,2,False,-0.7036774074790128,-0.7105196029692745,0.2798177876265372,2.8425683703327836e-05,160631270.1,146797039.73,0.011344274056138467,515132770
2024-08-16 04:00:00+00:00,AAPL,222.31,225.11,222.01,224.38,459595,223.71,0.006098107793022889,0.002258590047393483,0.003839517745629406,0.0,0,False,-0.7157953492826642,-0.6983101158835584,0.2723719116167959,0.00015232370390833646,103123926.1,142896242.72,0.013815848114805343,515132770
2024-08-19 04:00:00+00:00,AAPL,223.89,224.25,221.41,224.14,637982,222.86,-0.0010696140475978666,0.00951272673537984,-0.010582340782977706,0.0,1,False,-0.7508642533989489,-0.6604565640279754,0.26475858979074607,0.0006449764950384155,142997285.48,142946764.1,0.012670652270902132,515132770
2024-08-20 04:00:00+00:00,AAPL,224.15,225.47,223.84,224.84,518769,224.83,0.0031230480949406836,-0.0015003750937733207,0.004623423188714004,0.5785566834922163,0,False,-0.7621140503891487,-0.6474427960827475,0.2578776715618424,0.0005377089155978287,116640021.96000001,142946764.1,0.007249599715353119,515132770
2024-08-21 04:00:00+00:00,AAPL,224.89,226.27,223.56,224.64,576993,224.71,-0.0008895214374666782,0.003555001740851216,-0.004444523178317894,-0.5223501262739139,1,False,-0.7731383255706027,-0.6342374393978054,0.23474979811406527,0.0018423679994232945,129615707.52,140715437.185,0.012063746438746475,515132770
2024-08-22 04:00:00+00:00,AAPL,225.9,226.62,222.24,223.03,750261,224.03,-0.007167022792022748,-0.007815210444626963,0.0006481876526042152,0.08572544370482402,0,False,-0.7839338166829201,-0.620844401650647,0.23558053798798104,0.0017116941096848083,167330710.83,142946764.1,0.019638613639420686,515132770
2024-08-23 04:00:00+00:00,AAPL,224.28,226.52,222.69,225.11,746287,224.92,0.009326099627852802,0.010490089625853516,-0.001163989998000714,-0.16707566351929612,1,False,-0.7944973291665992,-0.6072676460566135,0.2370760338659995,0.001683833212212643,167996666.57000002,146847561.10999998,0.017013904313446813,515132770
2024-08-26 04:00:00+00:00,AAPL,225.06,225.58,222.26,225.55,537463,224.02,0.0019545999733463493,-0.002331214599231579,0.004285814572577928,0.5813155662426093,0,False,-0.8247650844733614,-0.5654755126737576,0.2370163841336918,0.0015155545050822006,121224779.65,146847561.10999998,0.014719574373753144,515132770
2024-08-27 04:00:00+00:00,AAPL,224.31,227.14,223.26,226.43,580021,226.02,0.0039015739303922548,0.0013873929790613193,0.0025141809513309354,0.35342505957609455,0,False,-0.8343701235229537,-0.5512045872199277,0.23709338540225114,0.0018545191040615695,131334155.03,146847561.10999998,0.017135538577043658,515132770
2024-08-28 04:00:00+00:00,AAPL,226.33,228.14,224.06,224.71,666448,225.91,-0.007596166585699726,-0.005724181934190109,-0.0018719846515096172,-0.2120127820775408,1,True,-0.8437282590292712,-0.5367705514607103,0.2337539822690136,0.0007929185338249212,149757530.08,150227683.41,0.018156735347781512,515132770
2024-08-29 04:00:00+00:00,AAPL,228.39,231.19,227.19,228.12,962928,229.58,0.015175114592141048,-7.333932271125221e-05,0.0152484539148523,2.20096554133271,0,True,-0.8528367217694595,-0.522177676659508,0.22908347844026727,0.001443059089730947,219663135.36,150227683.41,0.01753463089601964,515132770
2024-08-30 04:00:00+00:00,AAPL,228.52,228.67,225.81,227.18,732245,227.0,-0.004120638260564635,0.009424794176430717,-0.013545432436995353,-1.7995540440593498,1,True,-0.8616928164028521,-0.5074302810827518,0.2299679685416829,0.0028585306913510634,166351419.1,150227683.41,0.012589136367637931,515132770
2024-09-03 04:00:00+00:00,AAPL,226.89,227.3,219.59,221.06,893528,221.93,-0.02693899110837228,-0.020235781366369388,-0.006703209742002891,-0.8591141972800682,2,True,-0.8945422369764496,-0.4469834295196742,0.17392888824785005,0.003302837825272448,197523299.68,150227683.41,0.034877408848276524,515132770
2024-09-04 04:00:00+00:00,AAPL,220.07,220.1,215.87,219.09,1276056,217.98,-0.00891160770831445,-0.002410219329958996,-0.006501388378355455,-0.8313745488111155,3,False,-0.9020987014301837,-0.4315297589714715,0.17289046854204274,0.002731207965202942,279571109.04,150227683.41,0.019307134054498104,515132770
2024-09-05 04:00:00+00:00,AAPL,219.99,223.79,219.99,220.64,666252,221.57,0.007074718152357384,-0.002527552177226,0.009602270329583384,1.3820176488680822,0,False,-0.9093882203647925,-0.4159483918249421,0.16980520153923767,0.002933281049519676,147001841.28,148379685.68,0.01722262509064532,515132770
2024-09-06 04:00:00+00:00,AAPL,222.27,223.55,218.19,219.31,1049899,220.49,-0.006027918781725816,-0.016340295504089664,0.010312376722363847,1.4666562899015305,0,False,-0.9164086366943458,-0.4002439388573056,0.16437054529626063,0.0009615546561398292,230253349.69,148379685.68,0.024440290000456038,515132770
2024-09-09 04:00:00+00:00,AAPL,219.39,219.59,215.11,219.31,1606171,217.47,0.0,0.01106186309050261,-0.01106186309050261,-1.458196026380282,1,False,-0.9358348973349941,-0.35243871088460327,0.1589368602552953,0.001297600426809431,352249362.01,148379685.68,0.02042770507500793,515132770
2024-09-10 04:00:00+00:00,AAPL,217.23,219.81,215.17,218.46,957648,217.74,-0.0038757922575349824,0.004252688373487246,-0.008128480631022228,-0.8678392431450064,2,False,-0.9417589340994617,-0.33628873017668287,0.15788657965627814,0.0014756573631087178,209207782.08,155194400.09,0.02123958619426904,515132770
2024-09-11 04:00:00+00:00,AAPL,219.64,221.41,216.29,220.9,844135,219.17,0.011169092740089814,0.009961757298759588,0.0012073354413302262,0.31489413267437305,0,False,-0.9474042892438845,-0.32003923622313857,0.15168369686072816,0.0011578966495428666,186469421.5,163491344.6,0.02317790855590767,515132770
2024-09-12 04:00:00+00:00,AAPL,220.74,221.87,218.2,221.19,677459,220.62,0.001312811226799493,0.008718299192818524,-0.007405487966019031,-0.7115770205820321,1,False,-0.9527692922168511,-0.30369503751065885,0.15161651685490624,0.001428539524111172,149847156.21,163491344.6,0.016592070165920774,515132770
2024-09-13 04:00:00+00:00,AAPL,222.12,222.33,220.35,220.77,637521,221.29,-0.0018988200189881121,0.005053926864551084,-0.006952746883539196,-0.6523424046200675,2,False,-0.9578523554276669,-0.28726097055059635,0.143077335053725,0.0008359480176455935,140745511.17000002,158099287.655,0.008968609865470933,515132770
2024-09-16 04:00:00+00:00,AAPL,214.99,215.58,212.35,214.85,1439907,214.15,-0.02681523757756954,0.001749048044163537,-0.028564285621733077,-3.2202722013885756,3,False,-0.97139528468375,-0.23746831555846842,0.16848693004914447,0.0008104709174840963,309364018.95,166841064.965,0.015033744472888147,515132770
2024-09-17 04:00:00+00:00,AAPL,214.14,215.28,212.9,215.24,949661,214.48,0.0018152199208751885,0.0004910608733608157,0.0013241590475143727,0.3411471250410454,0,False,-0.9753363880767837,-0.2207236509605022,0.1690343304023117,0.0003593876243831451,204405033.64000002,167663688.70000002,0.011057424270581654,515132770
2024-09-18 04:00:00+00:00,AAPL,215.93,220.97,215.93,219.19,1204282,218.85,0.018351607507898215,-0.0031267042355935803,0.021478311743491796,2.760280536660735,0,False,-0.9789888737409319,-0.20391367068311472,0.18317156047685834,0.0002780711672921321,263966571.57999998,177233044.03500003,0.022993749714859218,515132770
2024-09-19 04:00:00+00:00,AAPL,223.42,228.09,222.98,227.2,2617911,226.98,0.03654363793968707,0.017104927240234824,0.019438710699452244,1.9194867226939076,0,False,-0.9823516608469237,-0.18704334906991657,0.2269884221518479,0.0009555674422613125,594789379.1999999,191996360.59,0.022491197183098652,515132770
2024-09-20 04:00:00+00:00,AAPL,228.27,231.34,225.99,226.83,3617727,229.12,-0.0016285211267604849,-0.0021335341365460447,0.0005050130097855599,0.08217431321349838,0,False,-0.9854237542919524,-0.17011767832049052,0.2252993622163416,0.0012396512576653585,820609015.4100001,200964166.66000003,0.02358594542168141,515132770
2024-09-23 04:00:00+00:00,AAPL,225.49,227.73,224.17,224.8,1013326,225.43,-0.008949433496451054,0.0027669475537668298,-0.011716381050217883,-1.0505523373718149,1,False,-0.9928872135356962,-0.11905873003404988,0.22561685995081762,0.0008534941540610241,227795684.8,206806407.86,0.015836298932384352,515132770
2024-09-24 04:00:00+00:00,AAPL,226.94,227.63,224.07,225.77,716012,225.43,0.004314946619217164,0.0028847359839458964,0.0014302106352712673,0.20126618682800637,0,False,-0.994788305609327,-0.10196189005174576,0.22603953080291642,0.0011142916832198979,161654029.24,206806407.86,0.015768259733356965,515132770
2024-09-25 04:00:00+00:00,AAPL,223.32,225.57,222.35,224.68,917606,223.91,-0.004827922221730119,-0.00219752733509615,-0.002630394886633969,-0.04637053580882413,1,False,-0.9963950238187231,-0.08483487790576538,0.22623906112603753,0.0009350456675120244,206167716.08,207687749.08,0.014331493679900296,515132770
2024-09-26 04:00:00+00:00,AAPL,225.88,226.75,223.84,225.97,876871,225.54,0.0057414990208295436,0.0038317606402979987,0.0019097383805315449,0.2990436129728259,0,False,-0.9977068927101168,-0.06768276175455162,0.22548005006399385,0.0014128427962364297,198146539.87,207687749.08,0.012877815639244132,515132770
2024-09-27 04:00:00+00:00,AAPL,226.87,227.79,225.61,226.04,718703,226.54,0.00030977563393363994,-0.001355617787132335,0.0016653934210659749,0.3008403183875005,0,False,-0.9987235240803972,-0.050510617185222886,0.21860840111210525,0.0013487288730153757,162455626.12,205286374.86,0.009644310741461593,515132770
2024-09-30 04:00:00+00:00,AAPL,228.33,231.27,227.97,231.12,929770,230.07,0.022473898425057648,0.004626073910014794,0.017847824515042854,1.4262968423846505,0,True,-0.9999994220246925,0.001075151282798226,0.2324950860508796,0.0011087928596945796,214888442.4,207687749.08,0.014278296988577412,515132770
2024-10-01 04:00:00+00:00,AAPL,227.81,227.87,222.09,224.52,1491424,223.98,-0.02855659397715471,-0.00945845037869364,-0.01909814359846107,-1.5826898230838473,1,True,-0.999832969770105,0.018276557681691223,0.23512576307487038,0.001647659409078367,334854516.48,212048112.24,0.025743809014787105,515132770
2024-10-02 04:00:00+00:00,AAPL,224.41,225.66,221.37,225.08,813257,224.25,0.0024942098699447524,0.00037692500987196453,0.002117284860072788,0.06754026522725148,0,True,-0.9993706508539969,0.03547255575312556,0.23229413810626082,0.0017870166260699149,183047885.56,207687749.08,0.019059889816953935,515132770
2024-10-03 04:00:00+00:00,AAPL,223.46,225.12,221.67,223.92,790847,223.14,-0.005153723120668308,-0.0018659729075088949,-0.0032877502131594127,-0.34784533822948827,1,True,-0.9986126020839734,0.052658056924614005,0.2324231647588684,0.0018200955895557702,177086460.23999998,207687749.08,0.01540728831725624,515132770
2024-10-04 04:00:00+00:00,AAPL,226.22,226.26,222.5,225.0,920089,223.88,0.004823151125401992,0.009113623699016804,-0.004290472573614812,-0.47754938983489764,2,False,-0.9975590477788613,0.06982797572987089,0.23135983633248616,0.0030927915497110936,207020025.0,206593870.54000002,0.01671111111111107,515132770
2024-10-07 04:00:00+00:00,AAPL,222.8,224.0,219.68,220.09,818946,222.19,-0.021822222222222187,-0.008977875948555258,-0.012844346273666929,-1.7430926104943847,3,False,-0.9926289059345095,0.12119346147073601,0.24561700091530037,0.0020908045977582,180241825.14000002,205286374.86,0.01962833386341948,515132770
2024-10-08 04:00:00+00:00,AAPL,222.59,224.29,221.62,224.11,746690,223.41,0.018265255122904334,0.009508573893661998,0.008756681229242336,0.8226299312998528,0,False,-0.9903973200352558,0.13825031091098192,0.25309537688877676,0.002353598873766938,167340695.9,201275786.755,0.01191379233412158,515132770
2024-10-09 04:00:00+00:00,AAPL,223.49,228.04,223.25,227.8,684369,226.58,0.01646512873142658,0.006766020333671463,0.009699108397755118,0.7543341644061633,0,False,-0.9878726596350429,0.15526624985999563,0.25648263378622654,0.0021938120255125316,155899258.20000002,201275786.755,0.021027216856891975,515132770
2024-10-10 04:00:00+00:00,AAPL,226.11,227.78,225.48,227.33,455382,226.73,-0.0020632133450394496,-0.0015032806890329375,-0.0005599326560065121,-0.1524545877980814,1,False,-0.9850556718215013,0.172236243027682,0.256823490208976,0.0016827330314199585,103521990.06,201275786.755,0.01011745040249862,515132770
2024-10-11 04:00:00+00:00,AAPL,227.69,227.69,225.68,225.82,544805,226.49,-0.006642326133814325,0.005898189804810494,-0.012540515938624819,-1.3911604142743876,2,False,-0.981947190186646,0.18915526872004093,0.258202911181264,0.001724946178432929,123027865.1,201275786.755,0.008900894517757467,515132770
2024-10-14 04:00:00+00:00,AAPL,227.02,230.01,226.95,229.58,691749,228.94,0.016650429545655987,0.008117483404060488,0.008532946141595499,0.7527625793396353,0,False,-0.9708824104813836,0.2395565591209271,0.24105327451177488,0.0020433679464277764,158811735.42000002,190597212.715,0.013328687167871774,515132770
2024-10-15 04:00:00+00:00,AAPL,231.9,235.72,230.67,232.19,1152069,233.3,0.011368586113772894,-0.007510654649619197,0.01887924076339209,1.6471574008759844,0,False,-0.9666180104000972,0.2562218218071163,0.2425847719028313,0.001643282170278776,267498901.10999998,190597212.715,0.021749429346655805,515132770
2024-10-16 04:00:00+00:00,AAPL,229.88,230.36,228.14,230.0,717358,229.1,-0.009431930746371497,0.004047727992678718,-0.013479658739050215,-1.2692841307906102,1,False,-0.9620675724981452,0.27281126433401914,0.2406838047949087,0.002002003781692391,164992340.0,181644855.35000002,0.009652173913043597,515132770
2024-10-17 04:00:00+00:00,AAPL,231.72,232.03,228.83,230.44,548744,230.26,0.001913043478260823,8.763934656119687e-05,0.0018254041316996261,0.09023693274552559,0,False,-0.957232443323312,0.2893199776186952,0.20441029133567334,0.0011511393870087094,126452567.36,178664142.69,0.013886478042006547,515132770
2024-10-18 04:00:00+00:00,AAPL,234.25,234.25,232.3,233.2,849948,233.43,0.011977087311230594,0.003925898662740623,0.00805118864848997,0.6504005910348029,0,False,-0.9521140536681102,0.3057430764672831,0.2079522425784895,0.0014541110269730428,198207873.6,178664142.69,0.008361921097770106,515132770
2024-10-21 04:00:00+00:00,AAPL,233.04,235.04,232.79,234.72,555366,234.08,0.0065180102915951554,-0.0015188282327471825,0.008036838524342338,0.6737224138619767,0,False,-0.9350748843515574,0.3544502230989869,0.20490139320988138,0.0012398222376473421,130355507.52,172213578.07,0.009585889570552147,515132770
2024-10-22 04:00:00+00:00,AAPL,232.12,234.42,230.94,234.13,562790,232.72,-0.00251363326516707,-0.0006644053572054665,-0.0018492279079616036,-0.384932648762094,1,False,-0.9288394302558068,0.3704825404820963,0.20541766650870677,0.001062365170589774,131766022.7,172213578.07,0.014863537351044249,515132770
2024-10-23 04:00:00+00:00,AAPL,232.36,233.38,226.08,228.96,1283638,229.2,-0.022081749455430733,-0.009062915529428173,-0.01301883392600256,-1.5211306862450449,2,False,-0.9223291176290545,0.3864052261209853,0.22141893494976472,0.000719095760873173,293901756.48,172213578.07,0.03188329839273228,515132770
2024-10-24 04:00:00+00:00,AAPL,228.26,229.1,226.72,228.88,801959,228.16,-0.00034940600978339287,0.002048094918605914,-0.0023975009283893067,-0.2571155325470548,3,False,-0.9155458729775467,0.40221356823680365,0.22075698921209086,0.0006299124747885688,183552375.92,172213578.07,0.010398462076197114,515132770
2024-10-25 04:00:00+00:00,AAPL,228.03,231.39,227.89,229.5,613894,230.16,0.0027088430618664727,-0.0003700179723014063,0.003078861034167879,0.21540899163709126,0,False,-0.9084917035725082,0.41790288888678667,0.22086033184811338,0.0006791924655301151,140888673.0,172213578.07,0.015250544662309368,515132770
2024-10-28 04:00:00+00:00,AAPL,231.58,232.96,230.83,231.77,577877,232.02,0.009891067538126297,0.0030317451923922434,0.0068593223457340535,0.5666735502179837,0,True,-0.8857249183835637,0.4642104791518923,0.2087040678095674,0.0005994760296489876,133934552.29,166166517.95,0.009190145402769967,515132770
2024-10-29 04:00:00+00:00,AAPL,231.46,232.58,230.63,231.99,520565,231.85,0.0009492168960607561,0.0015991564888850895,-0.0006499395928243334,-0.12694187842070562,1,True,-0.8776087166898392,0.4793776594606945,0.17888999928003183,0.001152356373027924,120765874.35000001,161902037.71,0.008405534721324269,515132770
2024-10-30 04:00:00+00:00,AAPL,230.92,231.48,227.86,228.45,1092531,229.28,-0.015259278417173228,-0.002965120359323503,-0.012294158057849724,-0.9115872381242602,2,True,-0.8692328164574792,0.4944029842076182,0.18867473109946886,0.0009852541045681507,249588706.95,161902037.71,0.015845918144013902,515132770
2024-10-31 04:00:00+00:00,AAPL,227.53,228.1,223.78,224.05,1473753,225.88,-0.019260231998249,-0.019849719323560944,0.0005894873253119437,0.048278138284123105,0,True,-0.8605996962501181,0.5092820071573356,0.20084145964092776,8.606678376554822e-05,330194359.65000004,161902037.71,0.019281410399464374,515132770
2024-11-01 04:00:00+00:00,AAPL,219.18,223.65,218.69,221.2,1509039,221.1,-0.012720374916313393,0.0045243182103806845,-0.017244693126694077,-1.4064208520788661,1,True,-0.8517119107469189,0.5240103253675756,0.20498715432547543,-0.00014339849066625777,333799426.8,161902037.71,0.022423146473779423,515132770
2024-11-04 05:00:00+00:00,AAPL,219.44,221.12,218.1,220.42,765975,220.14,-0.0035262206148282127,-0.0021983521295420028,-0.00132786848528621,-0.11278808723554337,2,False,-0.8235472349556007,0.5672476988027229,0.1897926181958884,0.000195577700284405,168836209.5,161902037.71,0.013701116051175077,515132770
2024-11-05 05:00:00+00:00,AAPL,220.16,222.28,220.16,221.82,544210,221.34,0.006351510752200307,0.012144443648348435,-0.0057929328961481286,-0.43452734225664313,3,False,-0.8136678304455991,0.5813300798152042,0.17911584442344372,0.0003273711880187269,120716662.2,157355496.81,0.009557298710666327,515132770
2024-11-06 05:00:00+00:00,AAPL,220.94,224.36,219.58,220.93,1776205,222.49,-0.004012262194572069,0.02482922167557433,-0.0288414838701464,-2.226661407442461,4,False,-0.8035476485339116,0.5952404359043674,0.16785807163951252,0.0012305312551138703,392416970.65000004,161902037.71,0.021635812248223425,515132770
2024-11-07 05:00:00+00:00,AAPL,223.0,226.18,222.94,225.71,750937,225.0,0.02163581224822342,0.008012571448306804,0.013623240799916614,1.0910933851791644,0,False,-0.7931896839451843,0.6089746507720486,0.18677338465791152,0.0017063238619808574,169493990.27,166914274.75,0.014354702937397585,515132770
2024-11-08 05:00:00+00:00,AAPL,225.86,227.18,224.97,225.72,619490,225.9,4.4304638695535914e-05,0.00419714594076015,-0.004152841302064614,-0.2529394778449878,1,False,-0.7825970017677834,0.6225286602431057,0.1852599073450424,0.00162127166877834,139831282.8,166914274.75,0.009790891369838774,515132770
2024-11-11 05:00:00+00:00,AAPL,223.48,224.25,220.09,222.84,1143417,221.86,-0.012759170653907526,0.0009382783445359699,-0.013697448998443496,-0.9038040657806508,2,False,-0.7494423368521953,0.6620696215153815,0.17961925466950288,0.0012623114158021142,254799044.28,169165099.885,0.018668102674564695,515132770
2024-11-12 05:00:00+00:00,AAPL,223.15,224.11,221.94,222.84,1003430,223.03,0.0,-0.0031701123174202595,0.0031701123174202595,0.4860735238498505,0,False,-0.7379428103031386,0.6748632518680403,0.17329911944513576,0.0014793385324120612,223604341.20000002,169165099.885,0.009737928558607143,515132770
2024-11-13 05:00:00+00:00,AAPL,222.51,225.19,221.38,223.76,936950,223.55,0.004128522706874804,0.0005129344982643946,0.0036155882086104096,0.6601861097088596,0,False,-0.7262249146041543,0.6874571793269664,0.17226396402658653,0.001302598857691345,209651932.0,176523183.095,0.017027171969967832,515132770
2024-11-14 05:00:00+00:00,AAPL,223.57,227.39,223.57,226.85,966299,225.73,0.01380943868430462,-0.006357126988738138,0.020166565673042758,2.2555929453529404,0,False,-0.7142921172691032,0.699847677146407,0.18021589369189023,0.0009803605409263783,219204928.15,190880124.76,0.01683932113731538,515132770
2024-11-15 05:00:00+00:00,AAPL,224.49,225.44,222.86,223.52,742110,223.55,-0.014679303504518293,-0.012950382664029703,-0.0017289208404885903,-0.027483503841328336,1,False,-0.7021479494046978,0.712031078778713,0.18013990228602014,0.00013654647458786196,165876427.20000002,176523183.095,0.011542591267000643,515132770
2024-11-18 05:00:00+00:00,AAPL,223.87,228.28,223.74,226.71,719007,226.56,0.014271653543307172,0.004216615556175141,0.010055037987132032,1.5875898076794916,0,False,-0.6644834655228552,0.7473029667054297,0.1870064133769705,0.0004233186640339781,163006076.97,176523183.095,0.020025583344360602,515132770
2024-11-19 05:00:00+00:00,AAPL,225.3,228.7,225.29,226.76,632129,227.28,0.00022054607207433463,0.003366068640038744,-0.0031455225679644094,-0.22163859862473856,1,False,-0.6515303615068021,0.75862255966641,0.18709436635792473,0.0006248423638961886,143341572.04,176523183.095,0.01503792556006349,515132770
2024-11-20 05:00:00+00:00,AAPL,226.6,228.46,224.47,227.55,509286,226.16,0.0034838595872288547,0.0005187798298402768,0.002965079757388578,0.6086433309510993,0,False,-0.6383844591746642,0.769717664006921,0.17118271036361923,0.0011039271318596111,115888029.30000001,169165099.885,0.017534607778510257,515132770
2024-11-21 05:00:00+00:00,AAPL,227.33,228.67,224.29,227.03,985294,226.89,-0.0022852120413096033,0.005375229008953042,-0.007660441050262645,-0.9565562994357467,1,False,-0.6250496486104377,0.7805849965070866,0.17133492886191376,0.0012702838363769676,223691296.82,169165099.885,0.019292604501607698,515132770
2024-11-22 05:00:00+00:00,AAPL,226.78,229.25,226.73,228.29,827598,228.2,0.005549927322380244,0.0030944317419929757,0.002455495580387268,0.4938535375307143,0,False,-0.6115298757991053,0.7912213413483807,0.17230181241704187,0.0014435063220916867,188932347.42,179213168.845,0.011038591265495687,515132770
2024-11-25 05:00:00+00:00,AAPL,230.02,231.76,228.28,231.41,860206,230.21,0.01366682728108981,0.0033419595879964348,0.010324867693093376,1.6221538758736982,0,False,-0.5699010576127624,0.821713322596059,0.17572440922939292,0.001459017041871896,199060270.46,193996308.94,0.015038243809688387,515132770
2024-11-26 05:00:00+00:00,AAPL,231.95,234.05,231.95,233.49,693660,233.3,0.008988375610388566,0.005414730800765266,0.0035736448096232998,0.565318609974631,0,False,-0.5556819724760489,0.8313949395234058,0.1786056116548767,0.001649795757465905,161962673.4,193996308.94,0.008993961197481788,515132770
2024-11-27 05:00:00+00:00,AAPL,233.17,234.12,232.36,233.5,467635,233.26,4.282838665470301e-05,-0.0034148247566300194,0.0034576531432847224,0.25238420534338046,0,False,-0.5412984521036173,0.8408305333122887,0.16882300103668937,0.0016273105376005792,109192772.5,179213168.845,0.007537473233404672,515132770
